dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
407,AUTO,strong_name_no_kbju,СПК Кофе ЭСПРЕССО,кофе эспрессо,,2.4,2.3,,50,False,1590860,78034433,"Эспрессо, 50мл",100,,0,0.600,True,1352787,78007327,"Эспрессо, 50мл",0.600,2016641,78036487,"Допшот эспрессо, 50мл",0.457
408,REVIEW,review_threshold,СПк Капучино на миндальном молоке,капучино на миндальном молоке,31.6,0.7,1.5,3,250,True,1443273,78031248,"Капучино на миндальном молоке, 400мл",100,0.0,150,1.000,True,1443268,78031241,"Капучино на миндальном молоке, 200мл",1.000,1405475,78031245,"Капучино, 400мл",0.829
629,EXTERNAL_BRAND,external_brand,OSNOVAT.Какао-нап.CHOC.вк.м.ш.р.р.п.,какао нап choc вк м ш р р п,,,,,500,False,1846291,78036191,"Какао, 200мл",100,,300,0.600,True,1845758,78036192,"Какао, 400мл",0.600,1589322,78034446,Какао 200мл,0.375
410,REVIEW,review_threshold,СПк Капучино на соевом молоке,капучино на соевом молоке,51.6,3.6,2.2,3.2,250,True,1443272,78031246,"Капучино на соевом молоке, 400мл",100,0.0,150,1.000,True,1443270,78031243,"Капучино на соевом молоке, 250мл",1.000,1589271,78034440,"Капучино, 400мл",0.928
411,REVIEW,review_threshold,СПК Капучино на кокосовом молоке,капучино на кокосовом молоке,42.6,1.7,1.7,3.8,250,True,1443280,78031249,"Капучино на кокосовом молоке, 400мл",100,0.0,150,1.000,True,1443271,78031244,"Капучино на кокосовом молоке, 200мл",1.000,1589271,78034440,"Капучино, 400мл",0.897
412,AUTO,strong_kbju,СПК Кофе Капучино,кофе капучино,32,3,3.5,4.7,400,True,1405475,78031245,"Капучино, 400мл",100,0.0,0,1.000,True,1589321,78034438,"Капучино, 200мл",0.925,1612051,78034879,"Кофе Капучино, 200мл",0.919
413,AUTO,strong_kbju,СПК Капучино на соевом молоке,капучино на соевом молоке,51.6,3.6,2.2,3.2,400,True,1443272,78031246,"Капучино на соевом молоке, 400мл",100,0.0,0,1.000,True,1443270,78031243,"Капучино на соевом молоке, 250мл",1.000,1589271,78034440,"Капучино, 400мл",0.928
414,REVIEW,review_threshold,СПК Капучино на овсяном молоке,капучино на овсяном молоке,68.6,0.3,2.8,8.5,400,True,1443269,78031242,"Капучино на овсяном молоке, 250мл",100,0.0,150,1.000,True,1440977,78031247,"Капучино на овсяном молоке, 400мл",1.000,1589271,78034440,"Капучино, 400мл",0.832
415,AUTO,strong_kbju,СПК Капучино на миндальном молоке,капучино на миндальном молоке,31.6,0.7,1.5,3,400,True,1443273,78031248,"Капучино на миндальном молоке, 400мл",100,0.0,0,1.000,True,1443268,78031241,"Капучино на миндальном молоке, 200мл",1.000,1405475,78031245,"Капучино, 400мл",0.829
416,AUTO,strong_kbju,СПК Капучино на кокосовом молоке,капучино на кокосовом молоке,42.6,1.7,1.7,3.8,400,True,1443280,78031249,"Капучино на кокосовом молоке, 400мл",100,0.0,0,1.000,True,1443271,78031244,"Капучино на кокосовом молоке, 200мл",1.000,1589271,78034440,"Капучино, 400мл",0.897
417,REVIEW,review_threshold,СПК Кофе Латте,кофе латте,32,3,3.5,4.7,400,True,1407299,78031250,"Латте, 400мл",100,0.0,0,1.000,False,1609306,78034880,"Кофе Латте, 200мл",0.919,1590556,78034443,"Латте, 400мл",0.914
418,REVIEW,review_threshold,СПК Латте на миндальном молоке,латте на миндальном молоке,31.6,0.7,1.5,3,400,True,1443282,78031258,"Латте на миндальном молоке, 250мл",100,0.0,150,1.000,True,1443274,78031251,"Латте на миндальном молоке, 400мл",1.000,1590556,78034443,"Латте, 400мл",0.817
419,REVIEW,review_threshold,СПК Латте на кокосовом молоке,латте на кокосовом молоке,42.6,1.7,1.7,3.8,400,True,1443279,78031257,"Латте на кокосовом молоке, 250мл",100,0.0,150,1.000,True,1443275,78031252,"Латте на кокосовом молоке, 400мл",1.000,1590556,78034443,"Латте, 400мл",0.904
420,AUTO,strong_kbju,СПК Латте на соевом молоке,латте на соевом молоке,51.6,3.6,2.2,3.2,400,True,1443281,78031253,"Латте на соевом молоке, 400мл",100,0.0,0,1.000,True,1443278,78031256,"Латте на соевом молоке, 250мл",0.944,1590556,78034443,"Латте, 400мл",0.931
421,AUTO,strong_kbju,СПК Латте на овсяном молоке,латте на овсяном молоке,68.6,0.3,2.8,8.5,400,True,1443276,78031254,"Латте на овсяном молоке, 400мл",100,0.0,0,1.000,True,1443277,78031255,"Латте на овсяном молоке, 250мл",1.000,2025500,78036742,"Латте, 400мл",0.844
422,REVIEW,review_threshold,СПК Латте на овсяном молоке,латте на овсяном молоке,68.6,0.3,2.8,8.5,250,True,1443276,78031254,"Латте на овсяном молоке, 400мл",100,0.0,150,1.000,True,1443277,78031255,"Латте на овсяном молоке, 250мл",1.000,2025500,78036742,"Латте, 400мл",0.844
423,AUTO,strong_kbju,СПК Латте на соевом молоке,латте на соевом молоке,42,3.3,1.9,2.7,250,True,1443278,78031256,"Латте на соевом молоке, 250мл",100,0.0,0,1.000,True,1443281,78031253,"Латте на соевом молоке, 400мл",0.944,1590556,78034443,"Латте, 400мл",0.896
424,AUTO,strong_kbju,СПК Латте на кокосовом молоке,латте на кокосовом молоке,42.6,1.7,1.7,3.8,250,True,1443279,78031257,"Латте на кокосовом молоке, 250мл",100,0.0,0,1.000,True,1443275,78031252,"Латте на кокосовом молоке, 400мл",1.000,1590556,78034443,"Латте, 400мл",0.904
425,AUTO,strong_kbju,СПК Латте на миндальном молоке,латте на миндальном молоке,31.6,0.7,1.5,3,250,True,1443282,78031258,"Латте на миндальном молоке, 250мл",100,0.0,0,1.000,True,1443274,78031251,"Латте на миндальном молоке, 400мл",1.000,1590556,78034443,"Латте, 400мл",0.817
426,AUTO,strong_kbju,СПК Кофе КАПУЧИНО,кофе капучино,58,3,2.7,5.4,200,True,1612051,78034879,"Кофе Капучино, 200мл",100,0.0,0,1.000,True,1589321,78034438,"Капучино, 200мл",0.950,1589271,78034440,"Капучино, 400мл",0.948
427,AUTO,strong_kbju,СПК Кофе ЛАТТЕ,кофе латте,58,3,2.7,5.4,200,True,1609306,78034880,"Кофе Латте, 200мл",100,0.0,0,1.000,True,1590556,78034443,"Латте, 400мл",0.946,1589323,78034441,"Латте, 200мл",0.946
630,EXTERNAL_BRAND,external_brand,OSNOVAT.Конц.BER.JAM вк.бер.з.в.н.с.,конц ber jam вк бер з в н с,,,,,500,False,1847431,78036006,"Онигири запеченный с беконом в соусе унаги, 160г",41,,340,0.243,False,2116477,78037439,"Изотоник зеленый виноград с березовым соком, 350мл",0.240,2120925,78037531,"Клаб Сэндвич двойной с курицей и беконом, 100г",0.233
435,UNMATCHED,generic_a_collision,СПК Бейбичино БАБЛ ГАМ,бейбичино бабл гам,125,5.8,7.2,10.5,200,True,1800471,78034901,"Бейбичино Бабл Гам, 200мл",100,0.0,0,1.000,True,1800461,78034902,"Бейбичино Бабл Гам с овсяным напитком, 200мл",1.000,1800449,78035066,"Бейбичино Бабл Гам с миндальным напитком, 200мл",1.000
436,UNMATCHED,generic_a_collision,СПК Бейбичино БАБЛ ГАМ с овсян.нап.,бейбичино бабл гам с овсян нап,125,5.8,7.2,10.5,200,True,1800471,78034901,"Бейбичино Бабл Гам, 200мл",100,0.0,0,1.000,True,1800461,78034902,"Бейбичино Бабл Гам с овсяным напитком, 200мл",0.937,1800440,78034903,"Бейбичино Бабл Гам с соевым напитком, 200мл",0.891
437,UNMATCHED,generic_a_collision,СПК Бейбичино БАБЛ ГАМ с соев.нап.,бейбичино бабл гам с соев нап,125,5.8,7.2,10.5,200,True,1800471,78034901,"Бейбичино Бабл Гам, 200мл",100,0.0,0,1.000,True,1800440,78034903,"Бейбичино Бабл Гам с соевым напитком, 200мл",0.935,1800461,78034902,"Бейбичино Бабл Гам с овсяным напитком, 200мл",0.891
438,AUTO,strong_kbju,СПК Бейбичино ВАНИЛЬ,бейбичино ваниль,125,5.8,7.2,10.5,200,True,1800468,78034907,"Бейбичино Ваниль с овсяным напитком, 200мл",100,0.0,0,1.000,True,1800448,78034908,"Бейбичино Ваниль с соевым напитком, 200мл",1.000,1800443,78034905,"Бейбичино Ваниль с кокосовым напитком, 200мл",1.000
439,UNMATCHED,generic_a_collision,СПК Бейбичино ВАНИЛЬ с кокосов.нап.,бейбичино ваниль с кокосов нап,125,5.8,7.2,10.5,200,True,1621411,78034904,"Бейбичино Ваниль, 200мл",100,0.0,0,1.000,True,1800443,78034905,"Бейбичино Ваниль с кокосовым напитком, 200мл",0.937,1800447,78035065,"Бейбичино Бабл Гам с кокосовым напитком, 200мл",0.852
440,UNMATCHED,generic_a_collision,СПК Бейбичино ВАНИЛЬ с миндал.нап.,бейбичино ваниль с миндал нап,125,5.8,7.2,10.5,200,True,1621411,78034904,"Бейбичино Ваниль, 200мл",100,0.0,0,1.000,True,1800446,78034906,"Бейбичино Ваниль с миндальным напитком, 200мл",0.919,1800468,78034907,"Бейбичино Ваниль с овсяным напитком, 200мл",0.860
447,UNMATCHED,generic_a_collision,СПК Бейбичино ЛАВАНДА с соевым нап.,бейбичино лаванда с соевым нап,125,5.8,7.2,10.5,200,True,1800450,78034909,"Бейбичино Лаванда, 200мл",100,0.0,0,1.000,True,1800460,78034913,"Бейбичино Лаванда с соевым напитком, 200мл",0.957,1800465,78034912,"Бейбичино Лаванда с овсяным напитком, 200мл",0.909
441,UNMATCHED,generic_a_collision,СПК Бейбичино ВАНИЛЬ с овсяным нап.,бейбичино ваниль с овсяным нап,125,5.8,7.2,10.5,200,True,1621411,78034904,"Бейбичино Ваниль, 200мл",100,0.0,0,1.000,True,1800468,78034907,"Бейбичино Ваниль с овсяным напитком, 200мл",0.957,1800448,78034908,"Бейбичино Ваниль с соевым напитком, 200мл",0.906
442,UNMATCHED,generic_a_collision,СПК Бейбичино ВАНИЛЬ с соевым нап.,бейбичино ваниль с соевым нап,125,5.8,7.2,10.5,200,True,1621411,78034904,"Бейбичино Ваниль, 200мл",100,0.0,0,1.000,True,1800448,78034908,"Бейбичино Ваниль с соевым напитком, 200мл",0.956,1800468,78034907,"Бейбичино Ваниль с овсяным напитком, 200мл",0.906
443,AUTO,strong_kbju,СПК Бейбичино ЛАВАНДА,бейбичино лаванда,125,5.8,7.2,10.5,200,True,1800465,78034912,"Бейбичино Лаванда с овсяным напитком, 200мл",100,0.0,0,1.000,True,1800460,78034913,"Бейбичино Лаванда с соевым напитком, 200мл",1.000,1800450,78034909,"Бейбичино Лаванда, 200мл",1.000
444,AUTO,strong_kbju,СПК Бейбичино ЛАВАНДА с кокос.нап.,бейбичино лаванда с кокос нап,27.6,0.3,1,4.5,200,True,1800457,78034910,"Бейбичино Лаванда с кокосовым напитком, 200мл",87,0.0,0,0.919,True,2125045,4442788,"Кокос Перекрёсток Select, 80г",0.692,2123375,4441573,"Кокос  Перекрёсток Select, 170г",0.692
